giniIndex,percentNoWeb,meanHouseholdSize,percentHsEdu,percentBachelorsEdu,perCapitaIncome,uninsuredRate,ueRate,percentArmedForces,percentEnglishOnly,medianAge,percent65andOlder,percentHigherEd,y,x
.4429,14.57609,2.6099999,92,30.799999,32926,6.1999998,4.6123118,0,93.095161,38.099998,14,4.3483009,6.1999998,32926
.35659999,9.2187967,2.78,96.699997,43.799999,43451,.60000002,3.9099753,0,95.825005,44.799999,13.5,3.6642239,.60000002,43451
.4535,12.476723,2.3599999,91.800003,46.700001,34720,3.4000001,5.4123335,0,71.921837,40.5,16,14.992484,3.4000001,34720
.5061,21.227266,2.6700001,81.400002,20,24635,3.5,8.1666832,.092154577,62.960197,37,13.599999,7.0536761,3.5,24635
.4709,17.408459,2.52,87.400002,27.9,26882,3.3,7.250771,.017150894,65.489906,34,11.8,8.4131432,3.3,26882
.48980001,24.725533,2.5599999,81.900002,24.6,21513,2.8,7.6212301,0,58.657787,31.700001,12.8,11.281646,2.8,21513
.4201,14.897282,2.3099999,92.800003,37.5,34908,2.4000001,6.6479993,.018189535,81.659225,41.900002,15,7.6827888,2.4000001,34908
.43079999,17.569031,2.3399999,83.5,23,24723,3.9000001,6.2762432,.29494381,69.394798,36.200001,10.4,6.323185,3.9000001,24723
.479,35.204391,1.96,70.900002,24.4,14469,4.1999998,16.495602,.26626092,52.664974,27.6,8.3999996,14.054568,4.1999998,14469
.58749998,18.402918,2.1800001,83.400002,43.5,29357,2.7,7.6948195,0,71.16256,30.5,16,31.202391,2.7,29357
.49020001,30.034508,2.3900001,73.199997,14.1,16262,4.5,9.7195044,.27955678,56.716148,27.799999,8.3000002,26.837523,4.5,16262
.38280001,9.3500566,2.79,91.900002,27.700001,35915,0,3.3075299,0,92.00502,40.599998,10,10.213478,0,35915
.3847,8.9858789,2.8,96.900002,54.5,40615,1,2.2314675,.29542097,86.359726,41.200001,15.900001,15.727195,1,40615
.41119999,7.5474696,2.5,95.699997,58.599998,49590,3.0999999,4.035779,.070797779,78.676636,45.5,19.299999,5.9771018,3.0999999,49590
.47839999,16.288376,2.3900001,84.099998,36.200001,29266,9.6999998,5.8407769,0,47.57737,34.400002,11,10.373683,9.6999998,29266
.2274,5.4166665,2.98,100,86.800003,54472,0,12.747252,0,48.044693,41.099998,15.2,13.96648,0,54472
.44159999,2.3164337,2.4200001,97,71.800003,55857,3.3,6.4052677,0,75.578552,43.5,12.5,8.052681,3.3,55857
.4113,5.6512504,2.6500001,97.5,76.099998,59129,.60000002,3.6460433,.11163206,71.961143,43.700001,14,5.3515263,.60000002,59129
.40439999,5.4268203,2.5999999,96.199997,61.700001,52647,1.7,3.4622042,.15088375,76.48349,41.700001,14.6,5.397831,1.7,52647
.4129,6.0305343,2.6099999,97.599998,70.199997,57969,.69999999,4.7849464,.11863479,80.001511,43.400002,18.5,4.6481748,.69999999,57969
.30930001,0,3.5899999,99.800003,54.799999,27220,0,7.9487181,38.455078,89.880951,23,.40000001,13.273809,0,27220
.36359999,1.7200475,3.05,98.699997,67.400002,54618,1.9,3.2601235,0,94.363045,42.700001,12.3,5.5555553,1.9,54618
.479,4.1173153,2.9100001,97.599998,84.699997,87286,.2,4.5243621,0,82.086304,50,18.6,5.8194776,.2,87286
.4781,7.1799436,2.5799999,94.599998,71.400002,68083,3,3.5435364,.13024224,86.446091,46.599998,19.299999,3.1028321,3,68083
.26320001,5.7324839,3.1900001,100,43.299999,41878,0,12,0,90.028488,35,16.200001,2.5641026,0,41878
.4111,6.7298393,2.79,96.599998,62.299999,53435,1.6,4.8183651,0,90.319077,42.200001,14.4,4.9634614,1.6,53435
.3969,14.336918,2.6300001,93.400002,40.299999,40122,1,4.8891587,0,93.025284,44.400002,17.199999,2.9816914,1,40122
.3698,3.5625222,2.96,97,68.199997,60222,1.5,4.4030013,0,91.000824,40.799999,9.8999996,5.0136447,1.5,60222
.3989,11.844836,2.5699999,90.300003,39.799999,39716,4.0999999,3.3898306,.048721071,75.254829,43.700001,18,5.7071567,4.0999999,39716
.42230001,10.103677,2.52,91.599998,39.299999,38866,4.8000002,4.7575173,.043303434,67.412544,39.5,13.9,6.4915786,4.8000002,38866
.44580001,6.0598969,2.47,96.099998,49.700001,46986,1.9,2.6969597,0,87.862396,43.599998,15.6,6.2678642,1.9,46986
.35519999,6.4437985,2.8900001,97.199997,47,50536,1.9,5.019412,0,92.037514,44.799999,14.3,4.1773233,1.9,50536
.40169999,12.006134,2.5699999,91.900002,36.700001,36016,3.5,5.4139738,0,73.076202,39.700001,13.7,4.9621029,3.5,36016
.45039999,9.0626545,2.5,96.800003,67.599998,54666,1.4,3.9252522,.16482729,79.829254,40.400002,15.4,6.5622559,1.4,54666
.45550001,6.3513513,2.9100001,98.800003,82.900002,75852,.30000001,2.322341,0,90.791718,45,16.799999,2.2168088,.30000001,75852
.4526,5.2680221,2.8800001,96.699997,68.5,64905,1.4,3.7765851,0,83.44561,43.200001,13.3,4.6604085,1.4,64905
.53439999,4.9800797,2.3800001,98.300003,81.800003,103262,3.2,1.4314928,0,77.964638,53.700001,24.5,5.7352309,3.2,103262
.40380001,7.3467836,2.6900001,99.599998,68.699997,58780,.69999999,3.4860051,0,93.101349,44.099998,16.9,4.923264,.69999999,58780
.4589,2.9874718,2.97,99.099998,78.5,75430,.2,3.7220309,0,85.698158,44.099998,15.3,4.0693083,.2,75430
.45019999,6.1260905,2.73,98.699997,82.5,78360,.2,1.0288066,0,81.84478,44.5,17.9,4.4117646,.2,78360
.39300001,10.888179,2.5599999,94.5,42.299999,39344,2.4000001,4.9337049,.21907751,79.148903,40,15.799999,5.1029215,2.4000001,39344
.40059999,8.2218971,2.72,95.199997,53.599998,45962,2.0999999,4.942328,.070028014,74.922134,42.200001,19.5,6.0227318,2.0999999,45962
.45159999,4.8104134,2.73,97.400002,73.699997,63468,1.1,4.36622,.043552425,82.113411,42.299999,14.299999,8.2606354,1.1,63468
.36989999,8.9822493,2.8800001,93.199997,34.099998,39431,2.8,4.7092137,0,87.666321,40.700001,15.4,6.2940254,2.8,39431
.39050001,6.1295257,2.6400001,96.699997,54.099998,51331,1.4,3.9001238,0,87.419998,44.5,17.200001,5.8986588,1.4,51331
.3849,10.996871,2.76,91.400002,27.200001,36352,1.7,4.9494262,.48927212,85.851295,40.099998,14.7,6.8887286,1.7,36352
.37369999,4.4815464,2.9300001,96.300003,57.299999,57005,1.3,3.4114053,0,94.811172,45.5,14.1,6.8467917,1.3,57005
.45320001,18.092236,2.54,87.099998,26.1,31807,3.2,7.1021938,.065941311,77.42701,39,14.2,6.2535191,3.2,31807
.43720001,15.274788,2.6300001,88.5,31,32479,3,5.9820304,.038312078,76.81356,36.799999,11.5,6.4346929,3,32479
.3759,5.421133,2.6199999,97.599998,47.799999,48049,1.2,4.443985,0,94.944786,46,15.799999,4.2699385,1.2,48049
.4161,6.6267633,2.8599999,96.699997,40,38724,2,3.0146658,0,96.118759,44.599998,16.4,6.2316375,2,38724
.38170001,11.925898,2.49,95.099998,35.799999,35786,3.0999999,3.5904775,0,87.133163,38.900002,11,7.2345295,3.0999999,35786
.57370001,38.645599,2.3299999,61.200001,13,18543,5.1999998,11.938917,0,18.969072,33.799999,13.9,7.3195877,5.1999998,18543
.44069999,31.957722,3.1900001,64.900002,8.6000004,16430,8.1999998,11.365293,0,17.269892,31.299999,9.3000002,5.9772677,8.1999998,16430
.42559999,22.847,2.96,74,15.9,21004,5.5999999,9.6454945,0,31.980444,31.1,10,7.1353312,5.5999999,21004
.4138,11.544338,2.78,88.199997,29.200001,32504,3.0999999,6.5196481,.11677599,67.459862,39.099998,14.599999,8.2310028,3.0999999,32504
.45339999,8.9798851,2.5999999,97.099998,61.900002,51658,2.0999999,4.1823707,.11684681,83.561455,39.900002,14.4,9.32477,2.0999999,51658
.4513,21.361372,3.0799999,83.699997,14.8,19486,4.1999998,8.2534742,0,61.709942,29.4,7.5,9.7738552,4.1999998,19486
.45559999,24.924042,2.9100001,78,24.200001,24920,5.1999998,8.9362488,0,47.326435,34.299999,10.3,8.829237,5.1999998,24920
.47729999,25.018076,2.45,80.199997,26.700001,28059,5.5,8.4423628,0,58.437683,36.900002,12.4,8.2714481,5.5,28059
.4955,28.096834,2.73,79.400002,19.4,20041,5.8000002,7.9832783,.053243775,59.393524,30,10.3,21.873316,5.8000002,20041
.40759999,9.8397312,2.5,95.199997,48,42351,1.4,7.2316103,0,96.602905,46.900002,19.299999,6.1667943,1.4,42351
.3556,6.6432543,2.73,90,31.700001,35060,1.6,5.7397327,.066225164,83.125122,40.599998,13.1,6.1768789,1.6,35060
.4463,15.046296,2.3299999,93.400002,46.299999,44528,1.3,4.9013624,0,82.70668,44.200001,19.799999,6.1536665,1.3,44528
.4041,7.0269275,2.8499999,97.5,52.299999,52597,.40000001,3.4336679,0,90.312332,44.299999,14.6,5.0905895,.40000001,52597
.4188,7.2933908,2.73,97,61.200001,51120,1.2,3.6621931,0,90.95929,42.5,15.7,5.4321303,1.2,51120
.39579999,8.4990797,2.6099999,94.099998,33.900002,41265,1.5,4.6404896,.063306168,90.938858,44.400002,17.299999,5.7317157,1.5,41265
.3888,7.7432618,2.8099999,95.5,45.5,43685,1,4.4778051,0,88.419449,40.799999,9.8000002,6.3035545,1,43685
.40079999,9.7919693,2.52,93.5,50.900002,44843,2,4.5552731,.059185065,89.97419,43.799999,17.4,5.3841572,2,44843
.3603,5.4463854,2.9200001,97.5,69.099998,51526,1.2,3.2367709,0,82.591202,43.400002,12.4,5.9793544,1.2,51526
.3996,8.7831888,2.9300001,95.400002,40.799999,46239,.69999999,4.9099483,0,89.342354,42.299999,15.5,5.8238511,.69999999,46239
.47530001,7.7951565,2.8099999,97.800003,75.5,74405,1,2.8653796,0,80.664963,43.299999,17.799999,4.0899215,1,74405
.49520001,23.253275,1.97,72.5,17.6,18051,4.1999998,7.0263486,0,33.719009,39.700001,24.4,13.002755,4.1999998,18051
.48859999,21.376938,2.77,75.800003,17.4,22841,6.5999999,7.0495977,.069975242,42.593807,33,11.3,7.0639529,6.5999999,22841
.35089999,9.5350666,2.73,91.300003,28.9,35962,3,5.0482411,.47805923,72.01384,38.299999,13.6,7.0506086,3,35962
.44850001,14.814381,2.99,77,17,24696,5.3000002,5.9982162,0,44.495647,33.599998,9.3999996,7.0660524,5.3000002,24696
.40020001,11.811949,2.71,90.599998,26.5,36419,2.9000001,7.4210138,.033850972,83.055962,45.700001,19.6,4.743289,2.9000001,36419
.46779999,13.214416,2.6400001,95.300003,54.299999,51759,1.3,4.5043864,0,85.099365,44.599998,20.200001,6.6803551,1.3,51759
.48660001,13.400126,2.1500001,97.5,52.900002,57969,1.3,2.4414063,0,88.581413,51.799999,24.200001,3.7285173,1.3,57969
.37670001,11.245552,2.4000001,94.199997,41.799999,38491,3.7,4.8141556,0,95.88932,43.5,15.2,4.2022967,3.7,38491
.4993,13.944417,2.3299999,94.300003,48.200001,43766,2.3,5.2933969,0,92.305374,40.900002,16.700001,12.266144,2.3,43766
.40970001,3.4724789,3.04,97.599998,60.5,64217,1.8,6.5002251,0,91.022224,45.900002,16.9,4.7619047,1.8,64217
.4393,4.3809524,2.53,97.699997,61.400002,45173,.69999999,1.5882713,0,96.705284,48.400002,18.6,10.137582,.69999999,45173
.4296,13.610693,2.51,94.300003,41.400002,39435,2.5999999,4.3704891,0,91.131897,45,21.5,6.234014,2.5999999,39435
.45879999,7.7831826,2.5599999,98.199997,58.400002,51532,2.5999999,4.0361128,0,95.281097,46.299999,18.299999,3.7576463,2.5999999,51532
.47670001,15.705873,2.29,90.900002,38.599998,39670,3,6.1253386,.19465856,90.294357,49,20.9,3.864058,3,39670
,,,74.300003,10.3,8860,0,50,0,100,46.099998,0,0,0,8860
.47209999,14.743703,2.4000001,96.800003,51.200001,45228,1.9,4.944984,0,93.248917,48.799999,21.700001,6.1591487,1.9,45228
.4355,11.09315,2.71,96,52.799999,53792,.5,7.5119944,0,87.476448,45.400002,20.1,4.726759,.5,53792
.4946,10.588794,2.52,97.400002,61.200001,64841,2,4.7737799,0,92.177139,51.099998,24.200001,5.0136557,2,64841
.49439999,7.8424244,2.46,97.599998,70.300003,64757,1.3,4.5633206,.27138716,87.883446,47.799999,22,4.1890717,1.3,64757
.45429999,10.507005,2.79,92.400002,40.099998,46477,2.5,5.356751,.18787575,82.190598,43.900002,17.6,5.2824492,2.5,46477
.4614,10.937698,2.23,96.900002,61,54980,1.2,6.1469712,0,94.191284,49,19.5,3.7086868,1.2,54980
.40239999,1.8696884,2.3499999,95.599998,53.900002,50366,.40000001,3.5135136,0,96.57621,49.900002,19.1,8.1663704,.40000001,50366
.3994,11.982207,2.49,93,29.9,32964,4.6999998,6.5302749,.09039256,94.987267,45.5,19.199999,7.0849733,4.6999998,32964
.43790001,18.573244,2.4400001,89.800003,30.700001,35077,2.5999999,5.2183757,.085802026,78.005356,44.400002,20.9,6.2033582,2.5999999,35077
.46450001,15.057795,2.22,97.599998,51.700001,43976,1.8,5.4960155,0,95.921936,53.400002,28.700001,2.2138071,1.8,43976
.46399999,8.6001825,2.8199999,97.699997,43.599998,45342,2.4000001,5.2750354,0,97.89402,44.299999,14,4.2119565,2.4000001,45342
.4594,14.717952,2.25,91,41.200001,35379,3,5.611938,.038492206,77.560211,36.099998,14.2,10.577846,3,35379
.44870001,8.2928648,2.9200001,98.400002,68.900002,46157,1.7,3.8175762,0,92.551208,40.5,13.5,9.776536,1.7,46157
.3881,6.8842201,2.8299999,97.300003,58.599998,54091,.89999998,3.4336069,0,95.80925,46.299999,23.1,4.7848425,.89999998,54091
.52060002,14.55467,2.6199999,99,64.199997,45023,3.7,2.6066351,0,91.656685,24.700001,15.8,34.810379,3.7,45023
.41249999,7.0175438,2.8399999,97.599998,53.400002,58469,.69999999,3.5845213,0,96.80999,46.200001,15.900001,4.8774848,.69999999,58469
.4359,9.7526388,2.6600001,94,30.6,45200,3,5.5027561,0,90.457924,40.599998,13.1,6.3428216,3,45200
.4461,8.2317753,2.49,97,56.400002,50869,.69999999,6.1313753,0,84.140007,41.099998,17.5,4.8817801,.69999999,50869
.51020002,10.275771,2.73,98.300003,73.300003,75885,1.9,5.9628544,0,94.347382,44.599998,17.299999,3.8797534,1.9,75885
.45809999,11.109984,2.47,93.599998,48.799999,47960,2.3,4.9616952,.042735044,81.43074,43.299999,19.799999,6.7743025,2.3,47960
.47600001,2.0387866,2.9400001,98.300003,82.699997,106077,1.4,2.8232834,0,82.730003,44.700001,16.1,5.4741302,1.4,106077
.39820001,7.2384429,2.6800001,95.800003,57.299999,56421,.69999999,7.1611252,0,85.337807,42.900002,13.5,1.1978917,.69999999,56421
.4057,5.1614852,2.6300001,94.599998,48.799999,46064,2,6.0150375,.084751748,91.242714,42.299999,17,4.5412703,2,46064
.42340001,6.9720058,2.8099999,96.099998,56,48712,1.6,5.4317474,0,90.019585,40,11.9,7.8000064,1.6,48712
.51660001,8.9876032,2.6099999,98.5,69.699997,69709,1,3.6007292,.050414518,95.205948,45.599998,21.6,3.7195206,1,69709
.45410001,11.774325,2.1300001,95.800003,44.099998,48740,3.9000001,6.7450495,0,92.843613,52.799999,23,4.5250673,3.9000001,48740
.12819999,0,1.3,100,0,25118,0,48.275864,0,100,65.199997,55.400002,21.538462,0,25118
.39219999,6.1858106,2.79,97.400002,55.400002,48061,1.5,6.1433449,0,88.924751,38.400002,9.6000004,7.0872755,1.5,48061
.4364,11.816746,2.73,95.599998,43.900002,41767,1.9,4.9832025,.080564901,92.352463,45.099998,16.4,6.3136621,1.9,41767
.4578,3.4853187,3,98.900002,72.5,69495,.2,3.9262064,0,89.193047,42.700001,12.2,5.0885882,.2,69495
.40079999,5.7087464,2.8,95.5,59,50672,1.4,4.21211,0,92.50676,41.200001,12,8.0828762,1.4,50672
.4294,7.3548388,2.6099999,97.5,53.299999,45768,2,4.1627688,0,87.386581,45.299999,16.799999,5.5591054,2,45768
.3946,5.403707,2.96,92,52.099998,45338,.5,2.6199999,0,90.714752,43.700001,12,4.1546612,.5,45338
.4558,6.0848017,2.9400001,97.099998,63.099998,58318,2.5,5.2974148,0,96.90097,43.299999,18.6,3.9006746,2.5,58318
.42910001,11.975844,2.4400001,94.699997,46.799999,43258,2.9000001,4.7890134,0,79.201309,40.599998,17.299999,7.3951716,2.9000001,43258
.42789999,6.2857141,2.6800001,96.800003,54.900002,54496,.89999998,5.4543571,0,95.016304,47.099998,19.299999,4.2617607,.89999998,54496
.46439999,5.6913185,2.9100001,97.900002,74.099998,63698,.5,4.8332672,0,72.495361,43.099998,15.099999,4.8005567,.5,63698
.3563,0,3.47,83,25.4,33053,1.3,10.194175,0,80.078636,39.900002,10.5,1.7693316,1.3,33053
.40810001,10.34129,2.6099999,90.699997,36.700001,35777,2,6.3353658,.18559135,75.684288,43.5,18,6.6076522,2,35777
.43009999,8.4958019,2.74,94.099998,52.700001,48885,.89999998,4.0378671,0,89.49559,43,17.4,5.5972395,.89999998,48885
.4585,8.068017,2.8199999,97.5,70.5,66944,.89999998,3.8906674,0,83.563652,45,19.299999,4.179184,.89999998,66944
.44710001,8.1943083,2.77,96.699997,49,48677,1.6,5.6809459,0,94.169449,43.200001,13.5,6.9428997,1.6,48677
.51410002,1.7478814,1.9,96.300003,83.599998,88470,.30000001,8.2101164,0,78.580544,34,12.2,15.445494,.30000001,88470
.52929997,5.1981473,1.83,94,74.599998,100108,1.1,5.6042032,1.2137203,81.498711,32.599998,13.6,7.002584,1.1,100108
.64270002,6.0133629,1.66,100,84.699997,152610,3.5999999,1.0218978,0,83.13253,54.299999,28.799999,8.7460957,3.5999999,152610
.66890001,16.20862,1.96,75.199997,54,50468,3.4000001,9.473175,0,45.861393,33,12,28.801908,3.4000001,50468
.44620001,9.8169336,1.7,95,77.300003,72080,1.4,1.3684571,.37862852,83.60434,29.9,10.6,13.99729,1.4,72080
.53960001,6.0311284,1.71,95.900002,81.5,77703,2.4000001,3.916333,.1374626,74.860641,32.099998,12.3,11.439115,2.4000001,77703
.60549998,13.67466,1.78,88,64.099998,25235,3.9000001,12.3822,0,63.202549,22,7.9000001,60.705753,3.9000001,25235
.5923,8.3840828,1.72,92.699997,76.5,96844,2.5,4.9038968,.022981109,75.389656,34.599998,16,18.353703,2.5,96844
.59140003,12.593895,1.98,85.199997,58.299999,61139,2.7,6.5251036,0,63.075672,33.5,10.3,12.645371,2.7,61139
.54220003,27.874968,2.45,75.699997,25.200001,21557,5.3000002,11.212525,0,53.964958,33.900002,11.8,11.392644,5.3000002,21557
.54640001,15.107193,2.73,84.699997,41.099998,18566,2.7,14.861257,0,54.214092,24.1,7.4000001,41.706692,2.7,18566
.54790002,31.210009,2.71,76.900002,15.4,18322,5.4000001,14.118164,0,56.930527,32.799999,11.099999,6.6846828,5.4000001,18322
.4558,18.738073,2.8499999,79.199997,25.200001,27196,5,10.319054,.16346344,56.501873,34,9.1000004,7.0040083,5,27196
.49590001,18.274961,2.8599999,81.800003,24.4,26379,4,9.2848692,.054974001,65.720215,33.900002,12.3,7.0387259,4,26379
.50510001,19.760052,2.76,81,34.599998,28904,5.9000001,9.2488956,0,50.010521,32.400002,9.1000004,12.352358,5.9000001,28904
.46950001,20.674179,2.8900001,83.400002,16.6,24797,4.4000001,9.6838436,.2395722,64.624756,37.099998,12.7,7.9061623,4.4000001,24797
.47009999,13.643292,2.1600001,90.900002,61.799999,55042,2.4000001,4.7989011,.25237936,81.119156,31.200001,8.8999996,6.8445868,2.4000001,55042
.4648,18.813705,2.8499999,68.599998,22.799999,26569,7.9000001,6.5185452,.026270162,32.234997,33.799999,9,5.7047596,7.9000001,26569
.5248,12.742134,2.1099999,90.099998,63.5,69219,1,3.9067154,.6614514,78.481377,35.299999,10.5,6.1251512,1,69219
.48120001,11.477718,2.3,92.199997,65,47422,2.7,4.6928015,.035434816,67.586243,34.799999,12.3,10.338523,2.7,47422
.45570001,14.294871,2.5799999,90.5,43.200001,36857,3.4000001,5.0716419,.048547316,59.307205,37.799999,12.4,6.2937064,3.4000001,36857
.43079999,13.959234,2.47,92.5,53.400002,46494,1.7,4.923769,.034327399,77.807243,44.400002,18.799999,5.9949274,1.7,46494
.50150001,11.126671,2.28,90.199997,64.800003,33179,5.0999999,5.0783491,.04131256,59.224613,27,5.9000001,31.747999,5.0999999,33179
.4781,13.638987,2.2,91.800003,65.5,37923,4,4.8133559,.059785292,66.357689,29.6,13.4,19.325335,4,37923
.44819999,17.012413,2.78,87.099998,28.299999,29746,2.9000001,8.3770199,0,56.645451,39.099998,13.2,9.4812222,2.9000001,29746
.54610002,7.6650419,2.01,97.599998,84.900002,53368,2.4000001,4.7325878,.017707473,70.528671,28.200001,12.099999,38.963081,2.4000001,53368
.4745,9.6140203,2.2,94.400002,76.5,48538,2.3,4.2805786,0,69.553596,29.700001,9.3999996,28.426767,2.3,48538
.51029998,13.81172,2.21,93.800003,68.800003,57320,2.8,6.2782364,.19261076,62.511238,34.299999,12.8,10.355953,2.8,57320
.49000001,14.587541,2.1099999,89.300003,66.300003,47278,1.5,6.783639,0,62.569443,32.200001,11.599999,16.226852,1.5,47278
.54070002,5.3544493,1.85,99.699997,91.800003,86820,1.9,6.834734,.91709465,57.497341,31.700001,12.5,33.03793,1.9,86820
.40920001,10.571276,2.3599999,92.800003,70.400002,46469,3,3.5601184,.036950365,70.059975,31.5,9.1000004,16.313576,3,46469
.41679999,9.8220901,2.24,94.099998,71.599998,55466,2.9000001,3.8256946,.039689541,85.249977,31.299999,10.4,11.331254,2.9000001,55466
.42829999,15.236814,2.53,84.099998,40.400002,34795,5.0999999,6.9192553,.39100254,57.708183,33.900002,9.8000002,9.1807575,5.0999999,34795
.45410001,14.397123,2.6400001,86.5,35.299999,29766,5,6.0018945,.055004422,48.751266,35.299999,12,11.236013,5,29766
.43520001,17.176729,2.8900001,79.800003,19.5,25570,7.0999999,7.1729956,0,43.903309,35.200001,11,7.1925535,7.0999999,25570
.4447,22.022966,3.03,69.800003,17.4,23338,7.0999999,5.4629149,0,29.570858,33.200001,9.1999998,4.392518,7.0999999,23338
.4447,20.079056,2.6800001,81.900002,19.9,27569,5.5,6.5321522,.25085673,49.7145,39,14.6,6.853981,5.5,27569
.46090001,13.101846,2.3699999,94.400002,35.900002,39839,2.3,5.0599451,.052012224,76.371185,43.799999,17.700001,6.7881656,2.3,39839
.4501,10.354187,2.46,92.300003,49.599998,42073,3.0999999,4.7557731,.087937295,71.625473,34.700001,14,16.654577,3.0999999,42073
.42179999,3.219697,2.0899999,100,97.699997,34560,3.2,7.3600001,.20193861,56.149517,27.5,0,85.771706,3.2,34560
.4391,14.570045,2.26,90.099998,42.900002,37060,3.8,6.5346417,.058275059,65.596916,38.299999,15.2,7.9683604,3.8,37060
.42829999,15.477723,2.4300001,85.900002,42.299999,38927,3.9000001,5.7937427,0,60.486473,40.200001,13.9,12.637333,3.9000001,38927
.4447,11.361551,2.3199999,87.699997,47.799999,43287,2.7,3.5691581,0,56.672867,41.900002,16.799999,8.6607761,2.7,43287
.44229999,9.6681471,2.4200001,94.400002,55,49159,.89999998,3.6675255,.1433038,84.707954,40.5,16.200001,7.8108234,.89999998,49159
.4091,12.502759,2.4100001,94.300003,44.799999,44920,2,4.0466447,0,85.237915,44.400002,18.700001,5.9453721,2,44920
.40880001,12.377827,2.6099999,94.099998,41.5,40501,1.3,5.9925833,0,81.449226,41.900002,17.299999,5.3762522,1.3,40501
.44139999,9.8439245,2.8599999,95.599998,61.799999,52958,1.1,3.9096498,.065746218,81.827705,38.700001,15.6,11.556073,1.1,52958
.4016,12.674714,2.3900001,94.199997,38.400002,40154,3.3,7.1838446,0,80.752617,39.200001,17.5,7.7282228,3.3,40154
.46790001,12.639585,2.4300001,91,30,34349,3.7,8.2851191,.087929659,88.249893,41.700001,15.5,5.5923319,3.7,34349
.3899,10.500142,2.47,94.199997,37.400002,41548,2.0999999,5.9707394,0,87.322136,42,17,5.8076334,2.0999999,41548
.3802,12.482148,2.27,94,37.200001,39691,1.5,7.1310458,0,92.12516,47.200001,19.299999,4.9282923,1.5,39691
.56709999,5.3835802,1.58,99.099998,89.300003,104360,6.9000001,4.8850574,0,68.105728,44.099998,24.9,12.15859,6.9000001,104360
.1674,0,,100,51.900002,,0,,0,100,,100,0,0,
.4172,0,1.55,100,85.599998,128703,1.2,3.7091265,8.9983711,85.668793,36.400002,6,3.9808917,1.2,128703
.60829997,5.0381885,1.65,95.400002,80,25710,4.1999998,8.6163797,.044864997,59.86166,21.5,2.4000001,68.190277,4.1999998,25710
.45609999,21.86104,2.8499999,79.099998,17.799999,23384,4.3000002,9.8540726,.017033599,51.930973,35.099998,12.8,7.3414063,4.3000002,23384
.40459999,19.017746,3.01,85.199997,17.200001,25897,2.9000001,9.5547161,.022603126,66.685631,36.599998,12.3,7.291173,2.9000001,25897
.38640001,19.059721,2.8399999,86.699997,26.1,32011,5.4000001,4.1618938,0,75.168411,43.599998,16.1,7.5029035,5.4000001,32011
.43740001,6.4328227,2.8800001,92.800003,33.400002,34692,1.5,6.9420757,0,89.716957,35,13.3,19.945978,1.5,34692
.4059,16.547085,2.5999999,89.599998,19.9,34361,2.7,4.9694433,.11629136,96.501068,47.200001,19.700001,4.6029201,2.7,34361
.42930001,6.9651742,2.8499999,98.900002,68.599998,55225,1.4,5.0677032,0,97.589066,45.5,19.200001,6.1283588,1.4,55225
.37639999,9.971158,2.9300001,95.800003,28.799999,35012,1.8,5.4497619,0,93.432472,39.799999,15.2,5.7824411,1.8,35012
