"","percentHsEdu","percentBachelorsEdu","perCapitaIncome","ueRate","uninsuredRate","medianAge","y","x"
"180",95.8,55.3,52500,4.33906342620036,1,43.7,1,52500
"181",94.1,38.9,40700,5.67454798331015,3,44.3,3,40700
"182",92.4,24.7,31764,5.0131926121372,2,44.4,2,31764
"183",96.3,49.1,44374,7.26179463459759,2.4,39.5,2.4,44374
"184",87.4,36,28911,5.63002680965147,0,33.1,0,28911
"185",93.8,28.1,31306,3.81296092891888,3.9,39.7,3.9,31306
"186",98.9,61.3,59891,4.42433383609854,1.7,48.4,1.7,59891
"187",88.1,29.1,39122,4.08011869436202,0,48.2,0,39122
"188",98,45.1,37904,4.06793877123087,0.3,40.2,0.3,37904
"189",94.1,56.7,45803,4.40308669995461,2.5,41.7,2.5,45803
"190",82.1,15.9,25977,8.3249299719888,4.6,40.1,4.6,25977
"191",95.3,50.6,45027,4.44906444906445,2.5,38.1,2.5,45027
"192",100,54.1,32123,11.9205298013245,0,59.6,0,32123
"193",88.6,22.6,31155,4.68025949953661,4.6,45.1,4.6,31155
"194",95.4,49.1,43640,5.45887961859356,1.1,44.7,1.1,43640
"195",94.1,46.9,44937,3.74567201762669,1.7,42,1.7,44937
"196",96.9,52.1,48540,5.54428668018932,1.4,42,1.4,48540
"197",95.2,35.9,35943,7.958984375,1.1,40.3,1.1,35943
"198",85.1,23.7,28964,9.31567328918322,3.5,41,3.5,28964
"199",91.7,28.8,30057,8.29694323144105,3.3,37.9,3.3,30057
"200",96.4,65.7,47993,3.62106087296927,2.6,38,2.6,47993
"201",87.4,30.5,28418,4.82500849473327,2.6,39.4,2.6,28418
"202",93.6,32.1,35345,6.19504396482814,4.9,46.7,4.9,35345
"203",92,30.8,32926,4.61231160341384,6.2,38.1,6.2,32926
"204",96.7,43.8,43451,3.90997520503528,0.6,44.8,0.6,43451
"205",91.8,46.7,34720,5.41233338215907,3.4,40.5,3.4,34720
"206",81.4,20,24635,8.1666830854103,3.5,37,3.5,24635
"207",87.4,27.9,26882,7.25077108055831,3.3,34,3.3,26882
"208",81.9,24.6,21513,7.62123004139562,2.8,31.7,2.8,21513
"209",92.8,37.5,34908,6.64799927739138,2.4,41.9,2.4,34908
"210",83.5,23,24723,6.27624309392265,3.9,36.2,3.9,24723
"211",70.9,24.4,14469,16.4956011730205,4.2,27.6,4.2,14469
"212",83.4,43.5,29357,7.6948193295603,2.7,30.5,2.7,29357
"213",73.2,14.1,16262,9.71950424005218,4.5,27.8,4.5,16262
"214",91.9,27.7,35915,3.30752990851513,0,40.6,0,35915
"215",96.9,54.5,40615,2.23146747352496,1,41.2,1,40615
"216",95.7,58.6,49590,4.03577893728037,3.1,45.5,3.1,49590
"217",84.1,36.2,29266,5.8407770358165,9.7,34.4,9.7,29266
"218",100,86.8,54472,12.7472527472527,0,41.1,0,54472
"219",97,71.8,55857,6.4052678838671,3.3,43.5,3.3,55857
"220",97.5,76.1,59129,3.64604339759619,0.6,43.7,0.6,59129
"221",96.2,61.7,52647,3.46220427005193,1.7,41.7,1.7,52647
"222",97.6,70.2,57969,4.78494623655914,0.7,43.4,0.7,57969
"223",99.8,54.8,27220,7.94871794871795,0,23,0,27220
"224",98.7,67.4,54618,3.26012354152368,1.9,42.7,1.9,54618
"225",97.6,84.7,87286,4.52436194895592,0.2,50,0.2,87286
"226",94.6,71.4,68083,3.5435365427206,3,46.6,3,68083
"227",100,43.3,41878,12,0,35,0,41878
"228",96.6,62.3,53435,4.8183652875883,1.6,42.2,1.6,53435
"229",93.4,40.3,40122,4.88915882174309,1,44.4,1,40122
"230",97,68.2,60222,4.40300154491282,1.5,40.8,1.5,60222
"231",90.3,39.8,39716,3.38983050847458,4.1,43.7,4.1,39716
"232",91.6,39.3,38866,4.75751738001508,4.8,39.5,4.8,38866
"233",96.1,49.7,46986,2.6969597907813,1.9,43.6,1.9,46986
"234",97.2,47,50536,5.01941209095951,1.9,44.8,1.9,50536
"235",91.9,36.7,36016,5.41397390562127,3.5,39.7,3.5,36016
"236",96.8,67.6,54666,3.92525212576626,1.4,40.4,1.4,54666
"237",98.8,82.9,75852,2.322340919647,0.3,45,0.3,75852
"238",96.7,68.5,64905,3.77658517193401,1.4,43.2,1.4,64905
"239",98.3,81.8,103262,1.43149284253579,3.2,53.7,3.2,103262
"240",99.6,68.7,58780,3.48600508905852,0.7,44.1,0.7,58780
"241",99.1,78.5,75430,3.72203098106713,0.2,44.1,0.2,75430
"242",98.7,82.5,78360,1.02880658436214,0.2,44.5,0.2,78360
"243",94.5,42.3,39344,4.93370464275323,2.4,40,2.4,39344
"244",95.2,53.6,45962,4.94232785739252,2.1,42.2,2.1,45962
"245",97.4,73.7,63468,4.36622010088409,1.1,42.3,1.1,63468
"246",93.2,34.1,39431,4.70921390738896,2.8,40.7,2.8,39431
"247",96.7,54.1,51331,3.9001238134544,1.4,44.5,1.4,51331
"248",91.4,27.2,36352,4.94942607114445,1.7,40.1,1.7,36352
"249",96.3,57.3,57005,3.41140529531568,1.3,45.5,1.3,57005
"250",87.1,26.1,31807,7.10219383504582,3.2,39,3.2,31807
"251",88.5,31,32479,5.98203026481715,3,36.8,3,32479
"252",97.6,47.8,48049,4.44398511781728,1.2,46,1.2,48049
"253",96.7,40,38724,3.0146659424226,2,44.6,2,38724
"254",95.1,35.8,35786,3.5904774294263,3.1,38.9,3.1,35786
"255",61.2,13,18543,11.9389171679778,5.2,33.8,5.2,18543
"256",64.9,8.6,16430,11.3652927362539,8.2,31.3,8.2,16430
"257",74,15.9,21004,9.64549483013294,5.6,31.1,5.6,21004
"258",88.2,29.2,32504,6.51964825501511,3.1,39.1,3.1,32504
"259",97.1,61.9,51658,4.18237082066869,2.1,39.9,2.1,51658
"260",83.7,14.8,19486,8.25347388596071,4.2,29.4,4.2,19486
"261",78,24.2,24920,8.93624861810588,5.2,34.3,5.2,24920
"262",80.2,26.7,28059,8.44236256932106,5.5,36.9,5.5,28059
"263",79.4,19.4,20041,7.98327826849167,5.8,30,5.8,20041
"264",95.2,48,42351,7.23161033797217,1.4,46.9,1.4,42351
"265",90,31.7,35060,5.73973280554181,1.6,40.6,1.6,35060
"266",93.4,46.3,44528,4.90136261948343,1.3,44.2,1.3,44528
"267",97.5,52.3,52597,3.43366778149387,0.4,44.3,0.4,52597
"268",97,61.2,51120,3.66219303255283,1.2,42.5,1.2,51120
"269",94.1,33.9,41265,4.64048954614992,1.5,44.4,1.5,41265
"270",95.5,45.5,43685,4.47780509900349,1,40.8,1,43685
"271",93.5,50.9,44843,4.55527318932656,2,43.8,2,44843
"272",97.5,69.1,51526,3.23677095403631,1.2,43.4,1.2,51526
"273",95.4,40.8,46239,4.90994854202401,0.7,42.3,0.7,46239
"274",97.8,75.5,74405,2.86537957543461,1,43.3,1,74405
"275",72.5,17.6,18051,7.02634880803011,4.2,39.7,4.2,18051
"276",75.8,17.4,22841,7.04959780104289,6.6,33,6.6,22841
"277",91.3,28.9,35962,5.04824091219179,3,38.3,3,35962
"278",77,17,24696,5.99821614389773,5.3,33.6,5.3,24696
"279",90.6,26.5,36419,7.42101396032329,2.9,45.7,2.9,36419
"280",95.3,54.3,51759,4.50438653921697,1.3,44.6,1.3,51759
"281",97.5,52.9,57969,2.44140625,1.3,51.8,1.3,57969
"282",94.2,41.8,38491,4.81415579280348,3.7,43.5,3.7,38491
"283",94.3,48.2,43766,5.29339698365088,2.3,40.9,2.3,43766
"284",97.6,60.5,64217,6.50022492127755,1.8,45.9,1.8,64217
"285",97.7,61.4,45173,1.58827122785583,0.7,48.4,0.7,45173
"286",94.3,41.4,39435,4.37048917401764,2.6,45,2.6,39435
"287",98.2,58.4,51532,4.03611258629846,2.6,46.3,2.6,51532
"288",90.9,38.6,39670,6.12533858655504,3,49,3,39670
"289",74.3,10.3,8860,50,0,46.1,0,8860
"290",96.8,51.2,45228,4.94498381877023,1.9,48.8,1.9,45228
"291",96,52.8,53792,7.51199451679232,0.5,45.4,0.5,53792
"292",97.4,61.2,64841,4.77377983612398,2,51.1,2,64841
"293",97.6,70.3,64757,4.56332087048222,1.3,47.8,1.3,64757
"294",92.4,40.1,46477,5.35675082327113,2.5,43.9,2.5,46477
"295",96.9,61,54980,6.14697120158888,1.2,49,1.2,54980
"296",95.6,53.9,50366,3.51351351351351,0.4,49.9,0.4,50366
"297",93,29.9,32964,6.53027485017566,4.7,45.5,4.7,32964
"298",89.8,30.7,35077,5.21837581912375,2.6,44.4,2.6,35077
"299",97.6,51.7,43976,5.49601538884309,1.8,53.4,1.8,43976
"300",97.7,43.6,45342,5.27503526093089,2.4,44.3,2.4,45342
"301",91,41.2,35379,5.61193790364636,3,36.1,3,35379
"302",98.4,68.9,46157,3.81757622341788,1.7,40.5,1.7,46157
"303",97.3,58.6,54091,3.43360680644181,0.9,46.3,0.9,54091
"304",99,64.2,45023,2.60663507109005,3.7,24.7,3.7,45023
"305",97.6,53.4,58469,3.58452138492872,0.7,46.2,0.7,58469
"306",94,30.6,45200,5.50275613001331,3,40.6,3,45200
"307",97,56.4,50869,6.13137545887683,0.7,41.1,0.7,50869
"308",98.3,73.3,75885,5.96285434995112,1.9,44.6,1.9,75885
"309",93.6,48.8,47960,4.96169542493019,2.3,43.3,2.3,47960
"310",98.3,82.7,106077,2.82328337399791,1.4,44.7,1.4,106077
"311",95.8,57.3,56421,7.1611253196931,0.7,42.9,0.7,56421
"312",94.6,48.8,46064,6.01503759398496,2,42.3,2,46064
"313",96.1,56,48712,5.43174724853529,1.6,40,1.6,48712
"314",98.5,69.7,69709,3.60072926162261,1,45.6,1,69709
"315",95.8,44.1,48740,6.7450495049505,3.9,52.8,3.9,48740
"316",100,0,25118,48.2758620689655,0,65.2,0,25118
"317",97.4,55.4,48061,6.14334470989761,1.5,38.4,1.5,48061
"318",95.6,43.9,41767,4.98320268756999,1.9,45.1,1.9,41767
"319",98.9,72.5,69495,3.92620624408704,0.2,42.7,0.2,69495
"320",95.5,59,50672,4.2121098157202,1.4,41.2,1.4,50672
"321",97.5,53.3,45768,4.16276894293732,2,45.3,2,45768
"322",92,52.1,45338,2.62,0.5,43.7,0.5,45338
"323",97.1,63.1,58318,5.29741457241005,2.5,43.3,2.5,58318
"324",94.7,46.8,43258,4.78901343975585,2.9,40.6,2.9,43258
"325",96.8,54.9,54496,5.45435727592631,0.9,47.1,0.9,54496
"326",97.9,74.1,63698,4.83326716951171,0.5,43.1,0.5,63698
"327",83,25.4,33053,10.1941747572816,1.3,39.9,1.3,33053
"328",90.7,36.7,35777,6.33536585365854,2,43.5,2,35777
"329",94.1,52.7,48885,4.03786707882535,0.9,43,0.9,48885
"330",97.5,70.5,66944,3.89066732331938,0.9,45,0.9,66944
"331",96.7,49,48677,5.68094580070628,1.6,43.2,1.6,48677
"332",96.3,83.6,88470,8.21011673151751,0.3,34,0.3,88470
"333",94,74.6,100108,5.60420315236427,1.1,32.6,1.1,100108
"334",100,84.7,152610,1.02189781021898,3.6,54.3,3.6,152610
"335",75.2,54,50468,9.47317544707588,3.4,33,3.4,50468
"336",95,77.3,72080,1.3684570646596,1.4,29.9,1.4,72080
"337",95.9,81.5,77703,3.9163328882955,2.4,32.1,2.4,77703
"338",88,64.1,25235,12.3822005866567,3.9,22,3.9,25235
"339",92.7,76.5,96844,4.90389678778304,2.5,34.6,2.5,96844
"340",85.2,58.3,61139,6.52510369590788,2.7,33.5,2.7,61139
"341",75.7,25.2,21557,11.2125254510988,5.3,33.9,5.3,21557
"342",84.7,41.1,18566,14.8612562405666,2.7,24.1,2.7,18566
"343",76.9,15.4,18322,14.11816449201,5.4,32.8,5.4,18322
"344",79.2,25.2,27196,10.3190532216762,5,34,5,27196
"345",81.8,24.4,26379,9.28486897717667,4,33.9,4,26379
"346",81,34.6,28904,9.24889543446245,5.9,32.4,5.9,28904
"347",83.4,16.6,24797,9.68384366442619,4.4,37.1,4.4,24797
"348",90.9,61.8,55042,4.79890131449872,2.4,31.2,2.4,55042
"349",68.6,22.8,26569,6.51854506360867,7.9,33.8,7.9,26569
"350",90.1,63.5,69219,3.90671546514597,1,35.3,1,69219
"351",92.2,65,47422,4.69280137350284,2.7,34.8,2.7,47422
"352",90.5,43.2,36857,5.07164209875271,3.4,37.8,3.4,36857
"353",92.5,53.4,46494,4.92376905773557,1.7,44.4,1.7,46494
"354",90.2,64.8,33179,5.07834933136435,5.1,27,5.1,33179
"355",91.8,65.5,37923,4.81335597875185,4,29.6,4,37923
"356",87.1,28.3,29746,8.37701994271199,2.9,39.1,2.9,29746
"357",97.6,84.9,53368,4.73258764921515,2.4,28.2,2.4,53368
"358",94.4,76.5,48538,4.28057854694424,2.3,29.7,2.3,48538
"359",93.8,68.8,57320,6.27823648543387,2.8,34.3,2.8,57320
"360",89.3,66.3,47278,6.78363880196692,1.5,32.2,1.5,47278
"361",99.7,91.8,86820,6.83473389355742,1.9,31.7,1.9,86820
"362",92.8,70.4,46469,3.56011850035754,3,31.5,3,46469
"363",94.1,71.6,55466,3.8256944817581,2.9,31.3,2.9,55466
"364",84.1,40.4,34795,6.91925540192734,5.1,33.9,5.1,34795
"365",86.5,35.3,29766,6.00189442865754,5,35.3,5,29766
"366",79.8,19.5,25570,7.17299578059072,7.1,35.2,7.1,25570
"367",69.8,17.4,23338,5.46291512048476,7.1,33.2,7.1,23338
"368",81.9,19.9,27569,6.53215223097113,5.5,39,5.5,27569
"369",94.4,35.9,39839,5.05994524686114,2.3,43.8,2.3,39839
"370",92.3,49.6,42073,4.75577326801959,3.1,34.7,3.1,42073
"371",100,97.7,34560,7.36,3.2,27.5,3.2,34560
"372",90.1,42.9,37060,6.53464165349399,3.8,38.3,3.8,37060
"373",85.9,42.3,38927,5.79374275782155,3.9,40.2,3.9,38927
"374",87.7,47.8,43287,3.56915811461266,2.7,41.9,2.7,43287
"375",94.4,55,49159,3.66752561874513,0.9,40.5,0.9,49159
"376",94.3,44.8,44920,4.04664452853502,2,44.4,2,44920
"377",94.1,41.5,40501,5.99258343634116,1.3,41.9,1.3,40501
"378",95.6,61.8,52958,3.90964978932099,1.1,38.7,1.1,52958
"379",94.2,38.4,40154,7.18384462591039,3.3,39.2,3.3,40154
"380",91,30,34349,8.28511918537376,3.7,41.7,3.7,34349
"381",94.2,37.4,41548,5.97073942269672,2.1,42,2.1,41548
"382",94,37.2,39691,7.13104588673005,1.5,47.2,1.5,39691
"383",99.1,89.3,104360,4.88505747126437,6.9,44.1,6.9,104360
"384",100,51.9,NA,NA,0,NA,0,NA
"385",100,85.6,128703,3.70912640312347,1.2,36.4,1.2,128703
"386",95.4,80,25710,8.61637994412586,4.2,21.5,4.2,25710
"387",79.1,17.8,23384,9.8540728677715,4.3,35.1,4.3,23384
"388",85.2,17.2,25897,9.55471617811353,2.9,36.6,2.9,25897
"389",86.7,26.1,32011,4.1618938526155,5.4,43.6,5.4,32011
"390",92.8,33.4,34692,6.9420756743099,1.5,35,1.5,34692
"391",89.6,19.9,34361,4.96944355098102,2.7,47.2,2.7,34361
"392",98.9,68.6,55225,5.06770344550208,1.4,45.5,1.4,55225
"393",95.8,28.8,35012,5.44976196441994,1.8,39.8,1.8,35012
"394",95.2,27.3,33773,5.80308628559009,9.3,42.5,9.3,33773
"395",96.4,46.1,49009,6.33147113594041,0.8,42.4,0.8,49009
"396",94.1,31.8,38591,4.03174603174603,1.7,44.7,1.7,38591
"397",95.8,28.3,34198,5.09587148039385,2.6,46.1,2.6,34198
"398",95.2,29.4,36186,5.39315658282348,2.2,44,2.2,36186
"399",94,35.7,41947,3.00077339520495,2.9,45,2.9,41947
"400",94.6,33.9,39503,6.09731475873208,2.1,40.5,2.1,39503
"401",97.4,52.4,48268,4.05660377358491,0.6,41.3,0.6,48268
"402",94.9,76.9,6728,6.957928802589,3.3,19.9,3.3,6728
"403",95.5,38.4,40887,4.3191196698762,2.2,42.5,2.2,40887
"404",95.5,36,41368,4.99797337324229,3.4,45.5,3.4,41368
"405",95,43.7,37695,5.02457673402512,1.5,43.4,1.5,37695
"406",73.4,6.9,1309,NA,NA,43.1,NA,1309
"407",94.9,32.2,39378,5.10996119016818,1.6,44.5,1.6,39378
"408",85.4,28.7,32247,10.4590677238523,3.5,41.7,3.5,32247
"409",95.7,29,35556,3.6124952088923,2.1,41.2,2.1,35556
"410",94.2,42.5,41819,7.23562152133581,3.2,42.6,3.2,41819
"411",93.6,34.2,35499,6.05345911949686,2.8,44.1,2.8,35499
"412",93.5,30,35036,4.76028561713703,3.3,38.9,3.3,35036
"413",97.7,80.6,74349,3.50852669835057,0.9,45.5,0.9,74349
"414",98.1,82.4,74487,5.90966652596032,1.1,44.7,1.1,74487
"415",97.7,80.4,67261,4.03708870107492,1.2,36,1.2,67261
"416",96.6,84.4,61720,3.34820199350184,2.4,32.7,2.4,61720
"417",95,50.7,45244,5.21561274927561,3.2,38.3,3.2,45244
"418",92.9,52.8,37103,5.59383393670443,3.6,33.3,3.6,37103
"419",87.1,49.6,36637,4.17408726625111,4.8,32.2,4.8,36637
"420",100,0,3585,0.547945205479452,3.3,20.2,3.3,3585
"421",95.6,70.1,66281,4.55489408832895,3.7,42.1,3.7,66281
"422",99.5,85.5,78776,4.217591664997,1.7,42.8,1.7,78776
"423",97.3,73.3,61840,2.80828082808281,2.1,40,2.1,61840
"424",97.7,84.6,72223,4.03500243072436,0.9,43.5,0.9,72223
"425",97.8,78.4,67438,6.14657210401891,1.2,51.6,1.2,67438
"426",94.9,59.7,50881,2.77023356871266,1.1,43.3,1.1,50881
"427",96.3,72.1,72185,2.92269013199246,1,43.2,1,72185
"428",95.2,74.7,50357,3.92331698617922,2.3,36.9,2.3,50357
"429",97.5,79.2,53414,3.91131764933682,2.4,23.5,2.4,53414
"430",98.2,89.7,96955,2.55474452554745,0.6,47,0.6,96955
"431",94.5,63.4,50078,4.17002959375841,2.3,38.4,2.3,50078
"432",97.1,70.5,53978,3.69337133846807,0.7,39.6,0.7,53978
"433",96.9,69.1,56965,3.48311059665369,1.9,44.6,1.9,56965
"434",96.5,72.7,61082,4.44815325448081,2.2,41.6,2.2,61082
"435",98.1,85.3,86459,7.16016150740242,1.3,36.2,1.3,86459
"436",97.8,79.5,81866,3.91321193335916,0.7,43.5,0.7,81866
"437",97.8,77,75482,3.50280224179343,0.7,44.6,0.7,75482
"438",98.7,82.4,98310,3.69312773653151,0.9,44.4,0.9,98310
"439",97.5,69.7,61665,5.62293274531422,2.6,41.5,2.6,61665
"440",95,35,39687,3.76329424597764,1.5,47.6,1.5,39687
"441",88.4,37.8,35629,0,2,45.9,2,35629
"442",97,60.3,43101,3.38600451467269,2.6,41.5,2.6,43101
"443",93.2,35.1,37537,6.41012860133586,1.8,48.6,1.8,37537
"444",98,55.8,44247,5.9568345323741,3.7,45.7,3.7,44247
"445",91.6,14.9,29027,6.31437527989252,10.4,42.1,10.4,29027
"446",96.8,41.3,49510,2.15644820295983,5,46.6,5,49510
"447",94.8,54.6,47140,4.50733752620545,1.5,58.9,1.5,47140
"448",99.3,33,19225,0,0.5,26.1,0.5,19225
"449",97.8,80.3,90910,1.8018018018018,2.1,55.7,2.1,90910
"450",100,60,NA,NA,0,NA,0,NA
"451",94.1,44.8,48252,3.76543209876543,5.6,39.4,5.6,48252
"452",94.6,52.1,55545,7.86206896551724,0.5,63.7,0.5,55545
"453",96.7,42.3,39578,1.00418410041841,2,43,2,39578
"454",85.1,18.1,37577,9.58605664488017,0,47.5,0,37577
"455",98.8,34.8,42840,3.87359836901121,1.1,53.5,1.1,42840
"456",100,48.2,26015,0,25.8,48.2,25.8,26015
"457",96.7,35.1,45811,6.5031374786081,2,46.3,2,45811
"458",96.3,45.6,43441,4.97311827956989,2.6,51.5,2.6,43441
"459",94.3,52.2,36779,4.14201183431953,2.2,48.4,2.2,36779
"460",94.6,43.6,37472,6.16830065359477,4.5,42.6,4.5,37472
"461",93.7,26.1,30920,5.9807307762225,2,43.6,2,30920
"462",98.8,55.8,46615,1.92878338278932,1.1,57.3,1.1,46615
"463",86,21,38518,8.09165771571787,4,45.2,4,38518
"464",100,100,NA,0,0,NA,0,NA
"465",90.6,17.6,25577,5.78275903183498,9.6,39.3,9.6,25577
"466",91.9,50.1,57700,4.4954128440367,2.5,48.5,2.5,57700
"467",97.1,52.9,43836,2.54415475189235,3.1,55.6,3.1,43836
"468",97.3,41.3,40368,6.06326889279438,3.4,50.4,3.4,40368
"469",97,58.8,62405,4.9973418394471,4.9,59.7,4.9,62405
"470",98.7,58.7,48393,7.47206703910615,3.1,53.7,3.1,48393
"471",85.5,60.9,76937,0,0,52.6,0,76937
"472",94.9,49.5,46941,8.06890299184044,2.4,66.8,2.4,46941
"473",98,32.3,32823,5.59125964010283,3.4,49.4,3.4,32823
"474",100,61.2,83958,0,0,74,0,83958
"475",96.2,48.1,39357,6.3919259882254,2.3,59.1,2.3,39357
"476",NA,NA,NA,NA,NA,NA,NA,NA
"477",97.7,27.8,33850,3.84185005594927,1.1,41.7,1.1,33850
"478",95.8,45.7,43233,3.68966892700439,3.7,52.6,3.7,43233
"479",97.5,54.3,37003,1.78041543026706,0.9,62.5,0.9,37003
"480",100,81.7,65467,0,0,66.9,0,65467
"481",95.4,39.6,37785,2.51490795955406,1.9,49.7,1.9,37785
"482",96.2,37.6,41440,5.20120448946072,2.7,52.4,2.7,41440
"483",95.8,51.5,38016,8.05970149253731,4.7,64.2,4.7,38016
"484",NA,NA,NA,NA,NA,NA,NA,NA
"485",93.8,47.8,33112,2.98804780876494,0.5,54.8,0.5,33112
"486",98,56.1,41184,3.43099460292984,2.6,60.4,2.6,41184
"487",97.6,50.4,65047,8.83211678832117,4.2,56.7,4.2,65047
"488",95,48.8,42402,9.08581043185642,4.5,54.9,4.5,42402
"489",98,48,42638,8.3623693379791,5,54.7,5,42638
"490",96.1,34.7,37433,7.72320049428483,4.3,56.7,4.3,37433
"491",100,58.3,43583,25,0,72.5,0,43583
"492",94.7,30.3,33321,9.09090909090909,3.2,52.4,3.2,33321
"493",88.9,43.4,34001,6.36363636363636,8.8,64,8.8,34001
"494",94.6,52.4,35707,8.78552971576227,4.3,57.4,4.3,35707
"495",98.2,43.9,49540,1.30674002751032,1.4,53.6,1.4,49540
"496",100,41.5,39332,0,3.8,46.2,3.8,39332
"497",97.8,48.9,55973,8.58034321372855,3.5,59.3,3.5,55973
"498",98.8,56.4,38013,8.28877005347594,2.8,66.6,2.8,38013
"499",100,74.8,55492,0,0,48,0,55492
"500",93.7,30.6,36215,8.21392532795156,3.2,48.7,3.2,36215
"501",97,46.3,43051,2.28551336146273,1.6,60.5,1.6,43051
"502",89.4,33.3,37897,4.22204847537138,2.3,46.4,2.3,37897
"503",89.1,31.2,33965,6.73061486594959,2.6,40.3,2.6,33965
"504",100,64,77560,0,0,65.1,0,77560
"505",96.5,35.9,39143,5.81510934393638,1.5,40.4,1.5,39143
"506",89.6,25.7,35330,4.91071428571429,1.6,44.2,1.6,35330
"507",87.5,28.2,41172,4.81894908793901,1.4,44,1.4,41172
"508",89.2,30,33268,5.4663561710994,2.8,46.7,2.8,33268
"509",79.1,20.8,26180,9.07079646017699,4.4,39.8,4.4,26180
"510",67.9,10,20156,10.0654594916263,4.7,38.3,4.7,20156
"511",70.7,10.2,24087,9.63497453310696,5.1,39.1,5.1,24087
"512",69.7,12.8,23497,13.3775304841956,6.9,40.4,6.9,23497
"513",78.3,17.8,30103,7.56302521008403,5.4,52.7,5.4,30103
"514",88.6,28,34028,7.51575692710191,1.7,46.4,1.7,34028
"515",94.8,51.8,51781,6.02575896964121,0.3,51.2,0.3,51781
"516",97.4,46.8,53412,6.4065230052417,3.9,49.5,3.9,53412
"517",75.7,19.1,24027,9.12978103561695,5,37.4,5,24027
"518",81.7,18.7,32422,5.83014270797076,3.9,45.6,3.9,32422
"519",62,14.7,21193,10.5123339658444,6.9,34.9,6.9,21193
"520",80.3,19.4,28763,7.88491104766088,3.3,43,3.3,28763
"521",66.7,8.9,17671,10.5400219298246,7.4,32.7,7.4,17671
"522",84,26.5,28292,7.06135273689433,2,35.1,2,28292
"523",84.8,37.6,46974,7.32286340394448,2.4,51.5,2.4,46974
"524",93.5,39,39817,5.69640462353918,2.2,39.8,2.2,39817
"525",96.7,41.5,39956,3.42240117130307,2.3,43.1,2.3,39956
"526",99.4,51.8,42497,2.18120805369128,1.6,33.2,1.6,42497
"527",92.3,26.4,34990,4.40048445700444,3.8,45.5,3.8,34990
"528",95.3,40.2,39251,4.68592542828351,2.4,41.1,2.4,39251
"529",94,37.8,37523,6.00528767468211,1.7,40,1.7,37523
"530",93.9,39.9,41468,2.55697609783213,2.3,43.8,2.3,41468
"531",92.9,44.4,43564,4.408014571949,1.3,46.5,1.3,43564
"532",92.6,34.1,42254,4.98630762209037,2.2,45.3,2.2,42254
"533",86.7,23.7,35286,4.20230966638152,1.2,46.5,1.2,35286
"534",93.7,31.1,38122,3.39202485758674,1.8,42.7,1.8,38122
"535",83.5,19.6,28371,6.24434389140271,2.6,39.7,2.6,28371
"536",86.8,34.6,38194,5.90348461262124,1.1,46.7,1.1,38194
"537",100,76.5,45115,0,7.9,65.8,7.9,45115
"538",93.2,31.1,29063,3.76569037656904,0,26.7,0,29063
"539",97.8,24.7,39302,3.68916797488226,5.2,51.9,5.2,39302
"540",96.7,67.7,59392,3.10893220136315,1.9,46,1.9,59392
"541",96.8,44.9,44400,4.7970479704797,17.6,55.3,17.6,44400
"542",83,23.8,28184,10.1214574898785,3,37.8,3,28184
"543",86.8,38.4,33102,4.88596566157,5.2,41.9,5.2,33102
"544",95.7,61.9,41528,6.07594936708861,4.1,43.3,4.1,41528
"545",93.1,37.6,37262,8.00542740841248,4,47.9,4,37262
"546",94,30.5,36467,4.79388605836035,6,45.3,6,36467
"547",100,100,74355,0,8.7,42.2,8.7,74355
"548",91.6,25.9,34417,7.00885328836425,4,43.8,4,34417
"549",96.3,42.8,39446,4.91893377301456,7.6,44.8,7.6,39446
"550",96.6,57.1,57183,4.83658808054235,3.9,45.6,3.9,57183
"551",91.4,43.4,40182,6.94324402189571,5.8,46.4,5.8,40182
"552",94,31.7,39140,3.05772230889236,6,50,6,39140
"553",98,33.3,36766,10.352422907489,0,51.3,0,36766
"554",94,29.5,37904,1.06644790812141,2.1,51.7,2.1,37904
"555",90.6,32.3,40544,5.16605166051661,1.9,49.7,1.9,40544
"556",93.3,33.9,35617,4.3811960345379,4.1,43,4.1,35617
"557",94.9,37.5,42108,4.63458110516934,2.4,44.8,2.4,42108
"558",94.2,32.4,40246,7.87212100378137,5.3,45.5,5.3,40246
"559",87.4,34,37158,1.77619893428064,4.2,52.7,4.2,37158
"560",98,66.1,59510,5.33530937384216,5.5,50.8,5.5,59510
"561",100,30.4,37944,0,0,48.6,0,37944
"562",97.4,53.1,48055,3.69127516778524,4.7,53.9,4.7,48055
"563",86.3,23.8,35870,8.71985157699443,4.6,38.9,4.6,35870
"564",70.8,15.5,26104,7.90067720090294,4.9,48.4,4.9,26104
"565",92.8,52,41475,4.55739224470879,10.1,37.5,10.1,41475
"566",100,77.3,45605,0,NA,26.7,NA,45605
"567",92.4,41.4,36678,6.00770527329641,6.1,42.9,6.1,36678
"568",95.4,48.8,41377,6.28211503397978,3.4,45.7,3.4,41377
"569",94.4,36.7,42434,4.36030863089898,1.4,48.3,1.4,42434
"570",97.3,23.3,31610,4.12573673870334,0,47.1,0,31610
"571",87.6,23.4,29496,4.50541152781274,8,44.6,8,29496
"572",77.4,19.1,21704,11.5354080660527,12.1,33.6,12.1,21704
"573",85,20,27972,8.64857263394741,7.3,40.3,7.3,27972
"574",59.2,8,14842,10.524621821693,22.2,29.1,22.2,14842
"575",89.9,37.8,41483,3.03627550205082,2.9,44.5,2.9,41483
